Order_ID,Order_Date,Customer_ID,Customer_Name,Product_ID,Product_Name,Category,Brand,Quantity,Unit_Price,Discount,Tax,Shipping_Cost,Total_Amount,Payment_Method,Order_Status,City,State,Country,Seller_ID
ORD0004580,2021-12-26,CUST017642,"Karan Kumar",P00043,"HDMI Cable 2m",Electronics,FitLife,3,478.24,0.00,71.74,0.01,1506.47,"Cash on Delivery",Delivered,Dallas,TX,"United States",SELL01941
ORD0004581,2020-01-31,CUST022601,"Kabir Kapoor",P00028,Jeans,"Toys & Games",HomeEase,4,304.01,0.30,68.10,3.99,923.32,"Net Banking",Delivered,"San Diego",CA,"United States",SELL00671
ORD0004582,2020-12-02,CUST015723,"Aarav Joshi",P00043,"HDMI Cable 2m","Home & Kitchen",KiddoFun,2,371.27,0.20,0.00,3.05,597.08,"Debit Card",Shipped,Columbus,OH,Canada,SELL01357
ORD0004583,2020-07-01,CUST005282,"Sunita Joshi",P00004,"USB-C Charger",Books,ReadMore,5,400.62,0.00,240.37,3.36,2246.83,"Credit Card",Delivered,"Los Angeles",CA,"United States",SELL01560
ORD0004584,2022-11-12,CUST005019,"Karan Kapoor",P00032,"Board Game",Electronics,KiddoFun,4,296.75,0.05,202.98,0.57,1331.20,"Credit Card",Cancelled,"Los Angeles",CA,Canada,SELL00296
ORD0004585,2021-06-27,CUST029392,"Kabir Verma",P00033,"Puzzle 1000pc","Home & Kitchen",FitLife,1,415.28,0.10,29.90,4.65,408.30,"Amazon Pay",Delivered,Chicago,IL,"United States",SELL00417
ORD0004586,2024-01-09,CUST029956,"Anjali Sharma",P00021,Backpack,"Sports & Outdoors",FitLife,3,503.32,0.20,96.64,8.62,1313.23,"Debit Card",Shipped,Austin,TX,"United States",SELL00317
ORD0004587,2023-01-02,CUST031196,"Simran Reddy",P00004,"USB-C Charger","Toys & Games",KiddoFun,1,282.67,0.05,21.48,14.07,304.09,"Debit Card",Delivered,Phoenix,AZ,"United States",SELL01723
ORD0004588,2022-10-30,CUST016721,"Anjali Kapoor",P00027,"Winter Jacket","Sports & Outdoors",ReadMore,5,412.59,0.05,156.78,0.27,2116.85,UPI,Delivered,Dallas,TX,"United States",SELL00749
ORD0004589,2024-02-16,CUST005609,"Rohit Verma",P00041,"Webcam Full HD",Electronics,Apex,4,597.96,0.00,287.02,9.41,2688.27,"Amazon Pay",Delivered,Columbus,OH,"United States",SELL00200
ORD0004590,2024-01-19,CUST014028,"Vihaan Sharma",P00016,"Air Fryer","Toys & Games",FitLife,1,299.12,0.00,14.96,12.45,326.53,UPI,Delivered,"San Jose",CA,"United States",SELL01569
ORD0004591,2024-05-08,CUST037061,"Kabir Verma",P00006,"Gaming Mouse","Toys & Games",BrightLux,2,211.15,0.00,33.78,3.77,459.85,"Credit Card",Delivered,"Los Angeles",CA,"United States",SELL01965
ORD0004592,2024-05-06,CUST017379,"Ritika Kumar",P00039,"Graphic Tablet",Books,HomeEase,4,337.46,0.20,86.39,10.85,1177.11,"Credit Card",Delivered,Seattle,WA,"United States",SELL00150
ORD0004593,2021-10-21,CUST011494,"Ritika Singh",P00024,"Yoga Mat",Books,FitLife,3,171.67,0.25,0.00,0.95,387.21,"Amazon Pay",Delivered,Phoenix,AZ,"United States",SELL00161
ORD0004594,2020-06-08,CUST049127,"Aman Gupta",P00007,"Mechanical Keyboard",Electronics,Apex,5,239.68,0.05,56.92,7.71,1203.11,"Credit Card",Delivered,"San Jose",CA,"United States",SELL01284
ORD0004595,2022-11-03,CUST000100,"Vikas Mehta",P00047,"Memory Card 128GB",Clothing,ReadMore,5,451.57,0.15,230.30,7.44,2156.91,"Credit Card",Delivered,Philadelphia,PA,"United States",SELL00622
ORD0004596,2023-04-16,CUST047710,"Neha Kapoor",P00034,"Desk Organizer","Sports & Outdoors",KiddoFun,3,165.33,0.05,37.70,3.02,511.91,"Debit Card",Shipped,Indianapolis,IN,"United States",SELL01562
ORD0004597,2021-02-15,CUST018495,"Simran Singh",P00013,"Action Camera",Clothing,ReadMore,5,317.37,0.00,79.34,12.94,1679.13,"Amazon Pay",Delivered,Phoenix,AZ,"United States",SELL00263
ORD0004598,2022-10-08,CUST027534,"Sneha Singh",P00030,"Dress Shirt","Home & Kitchen",ReadMore,5,568.06,0.10,204.50,1.51,2762.28,UPI,Shipped,Chicago,IL,"United States",SELL00312
ORD0004599,2020-02-22,CUST035100,"Vivaan Sharma",P00004,"USB-C Charger",Books,CoreTech,3,373.95,0.20,44.87,8.07,950.42,"Amazon Pay",Shipped,Washington,DC,"United States",SELL00938
ORD0004600,2021-02-11,CUST048917,"Arjun Gupta",P00020,"Office Chair","Home & Kitchen",ReadMore,5,499.44,0.15,254.71,11.98,2389.31,"Amazon Pay",Delivered,Charlotte,NC,"United States",SELL00217
ORD0004601,2022-04-26,CUST024558,"Ritika Mehta",P00011,"Fitness Band","Home & Kitchen",NexPro,3,188.07,0.00,45.14,2.85,612.20,UPI,Delivered,Charlotte,NC,India,SELL00810
ORD0004602,2022-11-11,CUST046679,"Aman Patel",P00023,"Cookware Set","Home & Kitchen",BrightLux,5,523.79,0.00,130.95,3.18,2753.08,UPI,Delivered,Charlotte,NC,India,SELL01340
ORD0004603,2022-11-19,CUST040074,"Priya Kapoor",P00028,Jeans,"Toys & Games",BrightLux,1,342.83,0.05,16.28,8.35,350.32,"Amazon Pay",Delivered,Austin,TX,"United States",SELL00493
ORD0004604,2021-12-03,CUST014874,"Sahil Singh",P00014,"Drone Mini","Sports & Outdoors",Zenith,1,269.98,0.10,12.15,7.95,263.08,"Net Banking",Pending,"San Francisco",CA,India,SELL01006
ORD0004605,2020-09-16,CUST046370,"Arjun Joshi",P00015,"Instant Pot",Clothing,Zenith,1,149.67,0.00,11.97,1.64,163.28,UPI,Delivered,Columbus,OH,"United States",SELL00841
ORD0004606,2023-05-13,CUST005890,"Priya Kapoor",P00029,T-Shirt,"Toys & Games",Apex,4,212.50,0.05,40.38,1.05,848.93,"Amazon Pay",Delivered,Phoenix,AZ,"United States",SELL00339
ORD0004607,2022-12-18,CUST000991,"Anjali Gupta",P00050,"Novel Bestseller","Home & Kitchen",CoreTech,3,41.79,0.15,5.33,1.97,113.86,"Debit Card",Delivered,"San Jose",CA,"United States",SELL00342
ORD0004608,2024-02-03,CUST018859,"Vikas Sharma",P00048,"Wireless Charger",Books,HomeEase,1,230.72,0.00,11.54,6.06,248.32,UPI,Delivered,"San Antonio",TX,"United States",SELL01392
ORD0004609,2022-02-14,CUST045807,"Aman Kapoor",P00005,"Laptop Sleeve",Books,Apex,5,74.36,0.25,0.00,10.43,289.28,"Debit Card",Delivered,Dallas,TX,India,SELL01123
ORD0004610,2024-01-29,CUST049195,"Arjun Sharma",P00029,T-Shirt,"Toys & Games",Zenith,3,412.15,0.00,61.82,14.48,1312.75,"Debit Card",Shipped,Jacksonville,FL,"United States",SELL01481
ORD0004611,2022-11-01,CUST034804,"Sneha Reddy",P00022,"Water Bottle",Electronics,FitLife,3,100.60,0.00,15.09,12.40,329.29,"Credit Card",Shipped,Houston,TX,"United States",SELL01721
ORD0004612,2024-07-12,CUST019764,"Sahil Sharma",P00026,Sunglasses,Electronics,BrightLux,5,232.94,0.20,111.81,7.13,1050.70,"Amazon Pay",Delivered,Jacksonville,FL,"United States",SELL01546
ORD0004613,2023-08-06,CUST009838,"Karan Patel",P00016,"Air Fryer","Toys & Games",UrbanStyle,2,91.01,0.00,9.10,2.53,193.65,"Credit Card",Cancelled,Jacksonville,FL,"United States",SELL00427
ORD0004614,2022-04-29,CUST028549,"Rohit Kumar",P00026,Sunglasses,Clothing,HomeEase,3,255.95,0.25,103.66,7.81,687.36,UPI,Pending,"San Francisco",CA,"United States",SELL01013
ORD0004615,2024-11-18,CUST004243,"Rohit Verma",P00034,"Desk Organizer","Sports & Outdoors",KiddoFun,4,66.91,0.00,48.18,7.75,323.57,UPI,Delivered,"Fort Worth",TX,"United States",SELL01755
ORD0004616,2020-12-19,CUST012190,"Anjali Kumar",P00014,"Drone Mini",Books,FitLife,4,160.72,0.00,32.14,14.43,689.45,"Credit Card",Delivered,Dallas,TX,"United States",SELL01287
ORD0004617,2024-07-20,CUST021297,"Neha Joshi",P00014,"Drone Mini","Sports & Outdoors",KiddoFun,2,66.71,0.15,13.61,2.64,129.66,"Credit Card",Delivered,"San Francisco",CA,"United Kingdom",SELL01132
ORD0004618,2023-01-03,CUST042687,"Kabir Patel",P00030,"Dress Shirt","Home & Kitchen",Zenith,1,299.14,0.10,32.31,10.52,312.06,"Credit Card",Delivered,Denver,CO,"United States",SELL00608
ORD0004619,2022-05-22,CUST019572,"Ritika Kapoor",P00031,"Kids Toy Car","Toys & Games",FitLife,1,204.89,0.00,24.59,14.16,243.64,"Cash on Delivery",Delivered,Phoenix,AZ,"United States",SELL00333
ORD0004620,2024-10-05,CUST026065,"Anjali Kapoor",P00030,"Dress Shirt","Home & Kitchen",BrightLux,3,148.81,0.05,21.21,12.55,457.87,"Credit Card",Delivered,Seattle,WA,"United States",SELL01850
ORD0004621,2024-05-03,CUST003741,"Priya Mehta",P00040,Microphone,"Home & Kitchen",HomeEase,5,266.76,0.15,136.05,12.56,1282.34,"Credit Card",Cancelled,Chicago,IL,Canada,SELL01014
ORD0004622,2024-06-02,CUST049996,"Anjali Singh",P00015,"Instant Pot",Books,UrbanStyle,3,190.44,0.00,28.57,10.39,610.28,"Amazon Pay",Delivered,Chicago,IL,"United States",SELL00554
ORD0004623,2024-01-04,CUST048072,"Vihaan Joshi",P00025,"Running Shoes",Books,FitLife,2,282.95,0.05,43.01,4.84,585.45,"Amazon Pay",Pending,Phoenix,AZ,"United States",SELL01002
ORD0004624,2022-09-17,CUST019663,"Vivaan Joshi",P00040,Microphone,Clothing,FitLife,1,232.03,0.00,11.60,7.77,251.40,"Credit Card",Delivered,Austin,TX,India,SELL00220
ORD0004625,2023-06-18,CUST007266,"Sneha Sharma",P00033,"Puzzle 1000pc","Home & Kitchen",KiddoFun,4,463.67,0.20,0.00,1.89,1485.63,"Credit Card",Delivered,Chicago,IL,India,SELL01997
ORD0004626,2022-10-14,CUST031772,"Sneha Kumar",P00040,Microphone,Electronics,HomeEase,3,510.74,0.05,116.45,9.49,1581.55,"Cash on Delivery",Delivered,"San Antonio",TX,"United States",SELL01698
ORD0004627,2023-03-23,CUST028885,"Simran Kapoor",P00042,"Projector Mini","Home & Kitchen",BrightLux,2,49.41,0.05,4.69,3.92,102.49,"Credit Card",Delivered,Jacksonville,FL,India,SELL01653
ORD0004628,2024-12-14,CUST022453,"Rohit Kumar",P00042,"Projector Mini",Clothing,CoreTech,3,323.69,0.15,41.27,2.43,869.11,"Amazon Pay",Delivered,"San Jose",CA,"United States",SELL00532
ORD0004629,2023-01-24,CUST018680,"Neha Patel",P00035,"Desk Plant",Books,UrbanStyle,1,42.25,0.00,0.00,4.19,46.44,"Credit Card",Delivered,Dallas,TX,"United States",SELL01741
ORD0004630,2024-10-15,CUST019282,"Sunita Kumar",P00034,"Desk Organizer",Clothing,CoreTech,5,569.45,0.10,307.50,6.41,2876.44,"Credit Card",Delivered,Denver,CO,"United States",SELL01809
ORD0004631,2020-10-20,CUST030232,"Sunita Singh",P00048,"Wireless Charger","Toys & Games",UrbanStyle,4,177.98,0.05,33.82,0.52,710.66,"Debit Card",Delivered,Houston,TX,"United Kingdom",SELL01109
ORD0004632,2020-07-27,CUST003928,"Aarav Patel",P00047,"Memory Card 128GB","Sports & Outdoors",Apex,2,366.44,0.25,98.94,11.55,660.15,"Cash on Delivery",Pending,Dallas,TX,"United States",SELL00868
ORD0004633,2023-09-28,CUST007500,"Aarav Verma",P00016,"Air Fryer",Electronics,ReadMore,1,114.99,0.00,9.20,5.17,129.36,"Debit Card",Delivered,Austin,TX,"United States",SELL00853
ORD0004634,2023-01-16,CUST011201,"Vikas Sharma",P00012,"Noise Cancelling Headphones",Books,NexPro,4,149.29,0.05,45.38,1.48,614.16,"Debit Card",Delivered,Chicago,IL,"United States",SELL00405
ORD0004635,2022-03-28,CUST019492,"Sahil Verma",P00019,"LED Desk Lamp","Toys & Games",HomeEase,1,27.85,0.00,2.23,7.91,37.99,"Amazon Pay",Delivered,Philadelphia,PA,Australia,SELL01128
ORD0004636,2024-12-04,CUST028576,"Arjun Gupta",P00038,"External HDD 2TB",Electronics,BrightLux,1,327.55,0.00,26.20,6.33,360.08,"Credit Card",Delivered,Seattle,WA,"United States",SELL00759
ORD0004637,2021-01-24,CUST028058,"Simran Kumar",P00033,"Puzzle 1000pc",Books,BrightLux,3,53.40,0.00,8.01,6.30,174.51,"Credit Card",Cancelled,"Fort Worth",TX,Australia,SELL00400
ORD0004638,2020-11-20,CUST035000,"Ritika Patel",P00003,"Smartphone Case","Toys & Games",HomeEase,4,208.29,0.10,37.49,10.70,798.03,"Credit Card",Delivered,"San Francisco",CA,India,SELL00361
ORD0004639,2022-07-28,CUST008259,"Vivaan Sharma",P00018,"Vacuum Cleaner",Books,CoreTech,5,276.00,0.10,99.36,7.40,1348.76,"Debit Card",Delivered,"San Francisco",CA,"United States",SELL00164
ORD0004640,2022-06-07,CUST002081,"Rohit Kumar",P00010,Smartwatch,"Home & Kitchen",Apex,1,464.96,0.15,0.00,2.99,398.21,"Credit Card",Delivered,Denver,CO,"United States",SELL01636
ORD0004641,2023-03-26,CUST038055,"Priya Singh",P00045,"Phone Tripod","Sports & Outdoors",Zenith,5,340.22,0.10,76.55,11.05,1618.59,UPI,Delivered,"San Francisco",CA,India,SELL00407
ORD0004642,2021-10-29,CUST031060,"Sneha Gupta",P00030,"Dress Shirt","Toys & Games",ReadMore,5,246.33,0.30,155.19,11.90,1029.25,"Net Banking",Shipped,Austin,TX,Canada,SELL01290
ORD0004643,2024-08-01,CUST042508,"Mohit Patel",P00042,"Projector Mini",Clothing,FitLife,1,433.93,0.00,34.71,5.38,474.02,"Net Banking",Delivered,"Los Angeles",CA,"United States",SELL00348
ORD0004644,2021-09-24,CUST017653,"Sahil Kumar",P00018,"Vacuum Cleaner","Toys & Games",NexPro,3,295.05,0.10,39.83,2.11,838.58,"Credit Card",Delivered,Dallas,TX,"United States",SELL01953
ORD0004645,2021-07-30,CUST037460,"Mohit Kumar",P00039,"Graphic Tablet","Sports & Outdoors",Zenith,2,178.72,0.15,24.31,14.33,342.46,"Debit Card",Delivered,Phoenix,AZ,"United States",SELL00571
ORD0004646,2024-06-30,CUST025425,"Aarav Singh",P00021,Backpack,"Sports & Outdoors",Apex,2,373.48,0.15,50.79,7.09,692.80,UPI,Delivered,Phoenix,AZ,"United States",SELL00210
ORD0004647,2024-08-09,CUST030763,"Pooja Verma",P00013,"Action Camera","Toys & Games",UrbanStyle,1,363.29,0.05,0.00,11.40,356.53,"Net Banking",Delivered,Chicago,IL,"United States",SELL00860
ORD0004648,2020-05-16,CUST039531,"Aarav Singh",P00049,"Children's Book",Books,UrbanStyle,3,206.86,0.00,31.03,11.75,663.36,"Amazon Pay",Shipped,Jacksonville,FL,"United States",SELL01049
ORD0004649,2024-08-24,CUST024077,"Sunita Verma",P00040,Microphone,Books,NexPro,2,189.37,0.00,30.30,4.28,413.32,UPI,Delivered,Columbus,OH,"United States",SELL01504
ORD0004650,2021-03-03,CUST031177,"Anjali Kumar",P00048,"Wireless Charger",Clothing,ReadMore,1,308.00,0.20,44.35,5.32,296.07,"Amazon Pay",Delivered,"Fort Worth",TX,"United States",SELL01735
ORD0004651,2024-01-15,CUST000602,"Priya Joshi",P00027,"Winter Jacket",Books,KiddoFun,4,194.60,0.00,93.41,12.93,884.74,"Amazon Pay",Shipped,"San Jose",CA,"United States",SELL01705
ORD0004652,2021-09-03,CUST022644,"Sneha Patel",P00006,"Gaming Mouse",Electronics,Apex,1,209.63,0.00,10.48,7.57,227.68,"Credit Card",Shipped,Charlotte,NC,"United Kingdom",SELL00159
ORD0004653,2022-06-29,CUST039813,"Vikas Singh",P00011,"Fitness Band",Electronics,Zenith,1,143.17,0.15,21.91,8.28,151.88,"Amazon Pay",Delivered,"San Diego",CA,"United States",SELL00932
ORD0004654,2022-03-29,CUST012394,"Aman Kapoor",P00028,Jeans,Electronics,KiddoFun,5,161.14,0.15,54.79,12.08,751.71,"Credit Card",Delivered,Philadelphia,PA,India,SELL01338
ORD0004655,2020-05-20,CUST021165,"Karan Verma",P00037,Router,Electronics,HomeEase,5,231.95,0.05,198.32,4.85,1304.93,"Debit Card",Cancelled,Charlotte,NC,"United States",SELL00789
ORD0004656,2023-01-11,CUST025989,"Vihaan Singh",P00007,"Mechanical Keyboard","Home & Kitchen",CoreTech,3,374.66,0.00,89.92,12.33,1226.23,"Amazon Pay",Delivered,"Los Angeles",CA,"United States",SELL01853
ORD0004657,2020-06-25,CUST002583,"Arjun Kumar",P00032,"Board Game",Electronics,NexPro,2,212.96,0.20,17.04,7.18,364.96,"Credit Card",Shipped,"San Jose",CA,"United States",SELL01065
ORD0004658,2020-07-16,CUST011043,"Rohit Reddy",P00028,Jeans,Books,BrightLux,3,153.50,0.10,20.72,14.90,450.07,"Amazon Pay",Delivered,Columbus,OH,"United States",SELL00189
ORD0004659,2021-09-15,CUST026865,"Sunita Patel",P00005,"Laptop Sleeve",Clothing,Zenith,5,599.39,0.05,512.48,3.60,3363.18,"Debit Card",Delivered,"Los Angeles",CA,"United States",SELL00975
ORD0004660,2024-05-10,CUST000096,"Anjali Kapoor",P00026,Sunglasses,Electronics,NexPro,1,350.18,0.00,42.02,7.77,399.97,UPI,Delivered,Denver,CO,"United States",SELL01493
ORD0004661,2021-11-21,CUST048438,"Karan Kumar",P00004,"USB-C Charger",Electronics,UrbanStyle,5,414.03,0.15,87.98,4.44,1852.05,"Amazon Pay",Shipped,"Fort Worth",TX,"United States",SELL00831
ORD0004662,2023-12-15,CUST008426,"Vivaan Kapoor",P00031,"Kids Toy Car","Sports & Outdoors",Zenith,1,568.00,0.10,25.56,9.34,546.10,"Credit Card",Shipped,Charlotte,NC,"United States",SELL01788
ORD0004663,2021-02-04,CUST012977,"Ritika Kumar",P00033,"Puzzle 1000pc","Sports & Outdoors",CoreTech,3,238.74,0.00,85.95,5.76,807.93,"Net Banking",Delivered,"San Jose",CA,India,SELL01373
ORD0004664,2024-09-17,CUST004678,"Sahil Gupta",P00024,"Yoga Mat",Books,HomeEase,3,45.68,0.00,10.96,4.21,152.21,UPI,Delivered,Philadelphia,PA,"United States",SELL01089
ORD0004665,2021-04-15,CUST046286,"Arjun Patel",P00012,"Noise Cancelling Headphones","Home & Kitchen",CoreTech,3,142.83,0.20,17.14,7.53,367.46,"Credit Card",Shipped,Washington,DC,"United States",SELL01471
ORD0004666,2020-08-05,CUST028792,"Sneha Sharma",P00044,"Power Bank 20000mAh",Electronics,HomeEase,3,402.97,0.15,82.21,2.95,1112.73,UPI,Delivered,Dallas,TX,"United States",SELL01113
ORD0004667,2022-07-17,CUST016165,"Pooja Singh",P00011,"Fitness Band",Books,CoreTech,3,474.27,0.10,153.66,5.84,1440.03,"Cash on Delivery",Cancelled,Seattle,WA,"United States",SELL00862
ORD0004668,2024-10-18,CUST023159,"Aman Kapoor",P00010,Smartwatch,"Toys & Games",UrbanStyle,1,481.39,0.15,32.73,12.08,453.99,"Amazon Pay",Delivered,Charlotte,NC,"United States",SELL01301
ORD0004669,2021-09-23,CUST019193,"Neha Kumar",P00041,"Webcam Full HD","Toys & Games",BrightLux,1,366.90,0.00,18.34,4.85,390.09,"Debit Card",Delivered,"Fort Worth",TX,"United States",SELL00955
ORD0004670,2022-08-08,CUST034004,"Aditya Joshi",P00032,"Board Game","Toys & Games",HomeEase,3,192.03,0.10,25.92,5.07,549.47,"Credit Card",Delivered,Phoenix,AZ,Canada,SELL00801
ORD0004671,2022-06-24,CUST048008,"Kabir Verma",P00039,"Graphic Tablet","Home & Kitchen",Apex,3,486.73,0.00,175.22,11.25,1646.66,"Credit Card",Delivered,Chicago,IL,"United Kingdom",SELL01314
ORD0004672,2020-06-23,CUST040956,"Mohit Reddy",P00013,"Action Camera","Sports & Outdoors",HomeEase,1,456.63,0.05,34.70,8.01,476.51,"Debit Card",Shipped,"New York",NY,Canada,SELL00441
ORD0004673,2020-01-23,CUST015033,"Sunita Reddy",P00023,"Cookware Set","Toys & Games",Zenith,1,351.77,0.00,28.14,8.16,388.07,"Credit Card",Delivered,Philadelphia,PA,"United States",SELL01681
ORD0004674,2024-10-14,CUST046576,"Vikas Joshi",P00041,"Webcam Full HD",Electronics,FitLife,3,238.89,0.25,26.88,10.36,574.74,"Credit Card",Delivered,Austin,TX,"United States",SELL00975
ORD0004675,2020-08-22,CUST045895,"Aman Joshi",P00011,"Fitness Band","Sports & Outdoors",KiddoFun,2,579.03,0.15,78.75,10.62,1073.72,"Credit Card",Delivered,"San Jose",CA,Canada,SELL00052
ORD0004676,2022-11-02,CUST026812,"Mohit Patel",P00022,"Water Bottle",Clothing,Zenith,4,69.49,0.00,13.90,9.29,301.15,"Credit Card",Shipped,"San Diego",CA,"United States",SELL01530
ORD0004677,2023-01-29,CUST024994,"Vikas Reddy",P00023,"Cookware Set",Books,HomeEase,2,558.62,0.00,134.07,2.31,1253.62,UPI,Delivered,Phoenix,AZ,"United States",SELL00118
ORD0004678,2022-07-17,CUST016937,"Neha Joshi",P00006,"Gaming Mouse","Sports & Outdoors",UrbanStyle,2,372.04,0.25,0.00,3.82,561.88,"Debit Card",Delivered,Washington,DC,"United States",SELL01694
ORD0004679,2024-04-08,CUST018972,"Neha Gupta",P00045,"Phone Tripod","Toys & Games",KiddoFun,5,337.41,0.00,134.96,14.99,1837.00,"Credit Card",Shipped,"San Francisco",CA,Australia,SELL00001
ORD0004680,2021-06-06,CUST040735,"Ritika Mehta",P00027,"Winter Jacket","Toys & Games",FitLife,4,515.84,0.00,165.07,7.56,2235.99,UPI,Shipped,Columbus,OH,"United States",SELL00839
ORD0004681,2024-12-13,CUST040469,"Ritika Sharma",P00037,Router,Electronics,HomeEase,3,264.25,0.00,95.13,12.08,899.96,"Credit Card",Delivered,"San Jose",CA,Canada,SELL01722
ORD0004682,2024-01-15,CUST021578,"Rohit Kumar",P00014,"Drone Mini",Electronics,CoreTech,3,505.17,0.15,103.05,10.35,1401.58,"Debit Card",Delivered,Charlotte,NC,"United Kingdom",SELL00255
ORD0004683,2021-03-06,CUST028467,"Rohit Joshi",P00046,"Car Charger","Home & Kitchen",FitLife,2,240.45,0.10,0.00,5.13,437.94,UPI,Delivered,Phoenix,AZ,India,SELL00858
ORD0004684,2022-03-03,CUST030106,"Sneha Mehta",P00014,"Drone Mini","Toys & Games",UrbanStyle,5,82.98,0.20,26.55,6.56,365.03,"Credit Card",Delivered,Chicago,IL,"United States",SELL01089
ORD0004685,2024-06-17,CUST004066,"Rohit Gupta",P00018,"Vacuum Cleaner",Clothing,Zenith,2,253.07,0.00,60.74,3.46,570.34,"Credit Card",Delivered,"San Francisco",CA,"United States",SELL01360
ORD0004686,2024-10-02,CUST008723,"Karan Mehta",P00010,Smartwatch,Books,HomeEase,1,584.48,0.15,59.62,1.56,557.99,"Credit Card",Delivered,Charlotte,NC,"United States",SELL01019
ORD0004687,2021-06-16,CUST030470,"Ritika Singh",P00029,T-Shirt,"Sports & Outdoors",FitLife,2,350.65,0.00,56.10,7.52,764.92,"Credit Card",Delivered,Phoenix,AZ,"United States",SELL00347
ORD0004688,2022-09-05,CUST015375,"Vikas Gupta",P00010,Smartwatch,"Toys & Games",Apex,2,435.17,0.05,41.34,10.34,878.50,"Credit Card",Delivered,Columbus,OH,"United Kingdom",SELL01815
ORD0004689,2024-10-12,CUST046702,"Sahil Verma",P00047,"Memory Card 128GB","Sports & Outdoors",Zenith,1,333.95,0.20,32.06,13.08,312.30,"Amazon Pay",Delivered,Austin,TX,"United States",SELL00069
ORD0004690,2024-08-02,CUST043132,"Arjun Verma",P00026,Sunglasses,"Toys & Games",BrightLux,1,195.98,0.15,8.33,12.76,187.67,"Credit Card",Shipped,Houston,TX,"United States",SELL01373
ORD0004691,2023-08-09,CUST013617,"Priya Joshi",P00032,"Board Game",Electronics,BrightLux,2,340.79,0.20,65.43,1.44,612.13,"Credit Card",Delivered,"New York",NY,"United States",SELL00204
ORD0004692,2022-03-20,CUST003090,"Aman Patel",P00022,"Water Bottle","Sports & Outdoors",BrightLux,5,387.86,0.00,96.97,11.39,2047.66,"Credit Card",Delivered,Seattle,WA,"United States",SELL00468
ORD0004693,2022-07-01,CUST006228,"Sneha Kapoor",P00022,"Water Bottle",Clothing,CoreTech,1,338.71,0.00,60.97,6.55,406.23,"Credit Card",Shipped,Denver,CO,India,SELL01886
ORD0004694,2023-01-29,CUST004801,"Vivaan Joshi",P00029,T-Shirt,"Sports & Outdoors",ReadMore,4,330.53,0.00,105.77,13.90,1441.79,"Credit Card",Shipped,Washington,DC,"United States",SELL00058
ORD0004695,2024-03-05,CUST000918,"Aman Kapoor",P00037,Router,"Toys & Games",CoreTech,1,331.97,0.00,16.60,9.32,357.89,"Debit Card",Delivered,"San Francisco",CA,"United States",SELL01925
ORD0004696,2023-08-20,CUST044220,"Anjali Mehta",P00013,"Action Camera",Books,Zenith,3,264.76,0.05,60.37,7.96,822.90,"Debit Card",Delivered,"Los Angeles",CA,"United States",SELL00384
ORD0004697,2022-05-20,CUST014704,"Simran Joshi",P00015,"Instant Pot","Toys & Games",NexPro,1,191.55,0.10,8.62,9.39,190.41,"Cash on Delivery",Delivered,Jacksonville,FL,"United States",SELL01774
ORD0004698,2021-06-23,CUST024274,"Karan Mehta",P00022,"Water Bottle","Toys & Games",KiddoFun,1,541.46,0.00,27.07,0.78,569.31,UPI,Shipped,"New York",NY,Canada,SELL00837
